Coffee/WaterRatio,Temperature,L-Malic acid,Trigonelline,Pyrogallol,Cinnamic acid,Citric acid,Quinic acid,Fructose,Glucose,Ferulic acid,Caffeic acid,Sucrose,Lactose,Maltose,CGA(Bitterness),Caffeine,CGA(Acidity)
14,89,2.014023309,0.018465992,0.012949523,0.016967563,9.095751244,1.420925676,0.001519194,0.00014888,0.0101915,7.694163194,0.077032733,0.311289276,0.000366776,23.26512855,1765.418743,64.26831091
14,89,0.555713927,0.001669404,0.000345553,0.0009125,1.040044858,0.702331823,7.87E-05,7.13E-06,0.002575,0.695585069,0.020922696,0.158705103,5.00E-05,4.270746,33.23394036,11.79764088
14,89,0.520867782,0.002001254,0.000395453,0.00091875,1.140122165,0.758821463,9.38E-05,8.69E-06,0.002865,0.833855903,0.0214997,0.163117862,4.73E-05,4.522900765,30.1168399,12.49420101
14,90,2.282774127,0.016755796,0.011385664,0.015540938,11.70290743,1.428035634,0.001359081,0.000140857,0.00883925,6.981581597,0.07206972,0.370473172,0.000391489,24.67405092,1322.338644,68.16036166
14,90,0.557493327,0.001361396,0.000230916,0.00080625,0.86530315,0.631202207,4.87E-05,5.13E-06,0.00278,0.567248264,0.01468782,0.110287966,3.05E-05,3.505260412,1549.255527,9.683039812
14,90,0.539051655,0.001316488,0.00028233,0.0007,0.964640299,0.651658915,4.93E-05,5.91E-06,0.002275,0.548536458,0.014687551,0.130654586,2.70E-05,3.802434078,6205.49501,10.50396154
14,90,2.291436364,0.016321808,0.010480724,0.016788063,11.11412315,1.452201407,0.001315276,0.000131714,0.0084159,6.800753472,0.068281057,0.340289621,0.000368099,23.93943051,1748.146689,66.13102351
14,90,0.565581255,0.001657842,0.000740253,0.00139375,1.333554583,0.748699607,6.99E-05,6.89E-06,0.00253,0.690767361,0.018026818,0.157414793,3.90E-05,4.446208353,27.0519586,12.28234352
14,90,2.229676855,0.015569717,0.009499875,0.01546225,10.19203257,1.382530919,0.001225591,0.000115429,0.00919775,6.487381944,0.061284092,0.324244828,0.000340622,22.30299657,162.1736928,61.61048776
14,91,0.519293873,0.001187863,0.000240498,0.0007125,1.071289197,0.717456816,6.90E-05,5.90E-06,0.00228,0.494942708,0.015320692,0.139106,3.80E-05,4.147611725,19.74551534,11.45749095
14,91,2.350645655,0.015706292,0.008546107,0.014347563,10.69604369,1.376884988,0.002237789,0.000109429,0.0088006,6.544288194,0.062709918,0.342703276,0.000340956,22.44932918,1150.155764,62.01472148
14,91,0.428760782,0.001048154,0.000186256,0.00039375,0.521055772,0.643861369,4.00E-05,4.84E-06,0.0021,0.436730903,0.01325318,0.108958655,2.03E-05,3.241918431,21.27661262,8.955575777
14,91,2.116233109,0.015910071,0.008768201,0.01171125,8.537861323,1.403916174,0.001132904,0.000103429,0.0080132,6.629196181,0.068522396,0.32783231,0.000302472,22.1259852,1305.163887,61.12150607
14,91,0.580899364,0.001074267,0.000189043,0.00059875,0.907504346,0.10847587,4.44E-05,4.59E-06,0.00238,0.447611111,0.012499045,0.110311586,2.81E-05,3.526384902,22.3916271,9.741394757
14,91,2.319006218,0.017176308,0.009843268,0.016152688,10.93126834,1.453973321,0.001301526,0.000120286,0.00860235,7.156795139,0.075388284,0.383549552,0.000332904,23.90268857,1201.673117,66.02952643
14,92,0.582628964,0.000931004,0.00014546,0.0013125,0.902653031,0.629576434,3.02E-05,4.17E-06,0.002345,0.387918403,0.013040169,0.103261138,2.44E-05,3.253202078,19.57118413,8.986746073
14,92,2.149344382,0.016689975,0.009380012,0.013363125,9.322471921,1.446084043,0.001306389,0.000121,0.00794605,6.95415625,0.077652018,0.373833655,0.000291727,23.7507298,1089.209359,65.60975084
14,92,0.511887545,0.000834917,0.000143907,0.00075625,0.690321268,0.618975631,3.57E-05,3.84E-06,0.00225,0.347881944,0.011672314,0.089462828,2.76E-05,2.970416863,18.03108135,8.205571444
14,92,0.449129018,0.000995175,0.000178909,0.00063125,0.546568102,0.659095281,4.77E-05,4.70E-06,0.001965,0.41465625,0.014367031,0.117725241,2.60E-05,3.424365275,17.36468442,9.459572582
14,92,2.374163145,0.016894221,0.009012181,0.014823938,11.57986048,1.406808562,0.001119728,0.000118286,0.0082268,7.039258681,0.072648451,0.379724241,0.000298279,23.49924818,1152.129644,64.91505021
14,92,2.295966109,0.018264725,0.009546558,0.017206875,10.34880201,1.395033646,0.001299986,0.000123714,0.00942915,7.610302083,0.073345753,0.368928138,0.000294692,22.46545871,1311.628852,62.05927819
14,93,0.513185673,0.000815975,0.000131333,0.00034625,0.680244921,0.626621493,4.49E-05,3.47E-06,0.001575,0.339989583,0.011716439,0.091963241,2.37E-05,2.970813765,16.00743631,8.206667858
14,93,0.428553382,0.000746587,0.000330695,0.00094375,0.525693953,0.643402168,2.70E-05,3.27E-06,0.00174,0.311078125,0.010991359,0.100199621,2.56E-05,2.950497333,21.58881587,8.15054512
14,93,0.456107127,0.000868225,0.000196957,0.000213125,0.417250008,1.068098611,5.24E-05,5.66E-06,0.001235,0.361760417,0.023382396,0.138838379,1.85E-05,6.320560118,6.720835263,17.46011082
14,93,2.282082255,0.026183425,0.016803573,0.017678687,8.628976055,1.713237221,0.001611162,0.000214861,0.01028835,10.90976042,0.131129408,0.711778034,0.000354943,27.47567104,936.7476187,75.89964375
14,93,2.238978782,0.022091117,0.011008238,0.012982062,9.904555008,1.451040413,0.001420254,0.000130857,0.01103125,9.204631944,0.09273369,0.414832586,0.000357741,23.29795733,2296.210746,64.35899816
14,93,2.299961164,0.019008742,0.009852208,0.01747325,10.55564495,1.398480037,0.001254551,0.000119571,0.00973645,7.920309028,0.079042455,0.373565897,0.000309166,22.89132175,1280.873725,63.23569543
14,94,0.485753782,0.000535592,7.71E-05,0.00050375,0.541639055,0.582150834,1.92E-05,2.30E-06,0.0015,0.223163194,0.009031173,0.07445731,1.56E-05,2.804057059,11.82675449,7.746013975
14,94,0.495719655,0.000584167,7.96E-05,0.00036625,0.575949764,0.569168164,2.84E-05,2.34E-06,0.00173,0.243402778,0.010006478,0.069833034,1.81E-05,2.620252882,15.13875507,7.238267631
14,94,2.436638127,0.020478188,0.008203806,0.013996,10.56403014,1.380251154,0.001281892,0.000106429,0.01151985,8.532578125,0.08313862,0.394318207,0.000325185,22.34139071,818.2223277,61.71654891
14,94,0.532928727,0.000571167,9.13E-05,0.000399375,0.609389906,0.563402307,2.49E-05,2.53E-06,0.00191,0.237986111,0.01031531,0.069413103,1.58E-05,2.685215098,1070.648521,7.417721265
14,94,2.418546164,0.018324788,0.008607815,0.015445875,10.07705905,1.359352795,0.001283977,0.000107714,0.01278945,7.635328125,0.087527065,0.403363276,0.000376649,21.28777351,1439.496041,58.80600417
14,94,2.376231509,0.017816113,0.008688248,0.016267438,10.33706424,1.361314434,0.001319851,0.000107286,0.01242225,7.423380208,0.08376898,0.393861759,0.000361421,21.85106006,1531.678189,60.36204436
15,84,0.314024327,0.010142925,0.003487765,0.00374375,0.375433071,1.083131287,0.000446121,3.97E-05,0.0056456,4.22621875,0.02727829,0.157365241,8.17E-05,10.84512196,997.1990938,29.95890044
15,84,0.754398673,0.007872629,0.003280322,0.00345,0.760194992,0.971037634,0.000288882,3.63E-05,0.00727435,3.280262153,0.046999024,0.168943069,0.000105094,7.903479608,217.5208975,21.8328166
15,84,0.914716418,0.008042304,0.003096866,0.0038,1.743732843,0.953630172,0.00046293,3.63E-05,0.0073309,3.350960069,0.048279263,0.180147655,0.000106221,7.828848137,227.0793891,21.62665231
15,84,0.294636727,0.009645092,0.003330861,0.00349375,0.441564047,1.02861738,0.000424362,3.69E-05,0.0065991,4.018788194,0.025180565,0.117170828,6.62E-05,9.275074353,365.9220672,25.62175236
15,84,0.361183764,0.009330413,0.003048843,0.00326875,1.629480567,1.049050101,0.000336408,3.50E-05,0.0058763,3.887671875,0.023862167,0.120270793,6.99E-05,10.58012449,379.0575478,29.22686323
15,84,0.794832636,0.007872363,0.003215978,0.00345,1.021587685,0.95497082,0.00046826,3.56E-05,0.00711125,3.280151042,0.047128018,0.168842793,0.000103479,7.665415569,207.9192762,21.17518113
15,85,0.833997909,0.007875158,0.0030327,0.00384375,1.494404315,0.909168705,0.000386053,3.50E-05,0.00825015,3.281315972,0.046881929,0.184500862,0.00011316,7.314174627,217.164489,20.20490229
15,85,0.299230509,0.009148142,0.003095743,0.00339375,0.849083465,1.083388943,0.000393117,3.59E-05,0.00610245,3.811725694,0.024350473,0.138630138,7.80E-05,10.73715733,321.528797,29.66065562
15,85,0.342544582,0.008933367,0.002767363,0.0030625,1.427112858,1.081139866,0.00032122,3.36E-05,0.00577265,3.722236111,0.023509829,0.122397448,7.06E-05,10.24389402,324.8751896,28.29804978
15,85,0.312457618,0.007943738,0.002549421,0.003075,1.865053654,1.075573246,0.000247184,3.09E-05,0.0052264,3.309890625,0.02215632,0.108176552,4.75E-05,10.54087096,321.4874682,29.11842807
15,85,0.836355218,0.007734204,0.003183707,0.0034,1.235832157,0.958631855,0.000395063,3.53E-05,0.0069807,3.222585069,0.045239631,0.185390276,0.000129761,7.606178941,210.8299841,21.01154404
15,85,1.038664982,0.007876379,0.003165363,0.003325,1.949907575,0.994374694,0.000387379,3.56E-05,0.0071853,3.281824653,0.046002763,0.177893655,0.0001411,7.946219667,199.7267704,21.95088306
15,86,0.613861927,0.007838921,0.003018137,0.0030625,0.574732724,0.940370449,0.000407058,3.51E-05,0.0069658,3.266217014,0.046219649,0.181479,0.000140722,7.041165078,195.8843413,19.45073226
15,86,0.175201364,0.006903821,0.002326387,0.0023375,0.138749126,0.99287883,0.000249046,2.77E-05,0.003905,2.876592014,0.020544761,0.101855793,3.71E-05,8.518058294,326.8339085,23.53054777
15,86,0.538634509,0.007468275,0.003082563,0.00280625,0.33749622,0.937739619,0.00040898,3.43E-05,0.0070382,3.11178125,0.048461898,0.187053,0.000129037,7.392103118,207.7563419,20.42017436
15,86,0.138824782,0.006833525,0.002176842,0.00201875,0.036046,1.062013741,0.00023138,2.66E-05,0.00392,2.847302083,0.020400063,0.089714069,4.05E-05,7.763550922,274.7851752,21.44627326
15,86,0.6818276,0.007546775,0.003049112,0.00353125,0.568733976,0.895731094,0.000410547,3.20E-05,0.00721715,3.144489583,0.047535161,0.182110138,0.000102594,6.613553608,198.6191039,18.2694851
15,86,0.167540055,0.006193646,0.001974333,0.00176875,0.123532047,0.993076958,0.000196901,2.39E-05,0.00377,2.580685764,0.018589363,0.087107483,4.07E-05,8.060841706,235.2548871,22.26751852
15,87,0.277076527,0.006340292,0.001806692,0.00201875,1.475159055,1.007964054,0.000156453,2.19E-05,0.00454,2.641788194,0.017290367,0.074841034,3.91E-05,8.778652843,1129.619373,24.25042222
15,87,0.034124655,0.005113146,0.002052051,0.0015125,0.000358268,1.035481102,0.000220964,2.49E-05,0.002265,2.130477431,0.018543739,0.122068862,2.98E-05,5.69280098,166.758134,15.72596956
15,87,0.938066291,0.008118663,0.002719023,0.0030875,1.44860126,0.869912067,0.000377644,3.10E-05,0.00937715,3.382776042,0.045243467,0.176691276,0.000141813,6.256857333,862.3025029,17.28413628
15,87,0.641512582,0.007891483,0.002971684,0.0029,0.51708774,0.873593111,0.000400633,3.11E-05,0.0075703,3.288118056,0.046770073,0.175573069,0.000128508,6.279322137,206.0592226,17.34619375
15,87,0.226919236,0.00785595,0.003054628,0.00269375,0.001184197,0.840208881,0.000383547,3.30E-05,0.00620765,3.2733125,0.045755684,0.168537414,9.89E-05,5.453423549,166.2766314,15.06470594
15,87,0.189060982,0.005923725,0.001957724,0.0022125,0.137587953,0.996916467,0.000197788,2.36E-05,0.004395,2.46821875,0.019017824,0.079734069,4.48E-05,8.122011275,212.5273827,22.43649523
15,88,2.751999073,0.001642175,0.000370578,0.011670937,0.000484252,0.015654308,3.36E-05,5.03E-06,0.0086561,0.684239583,0.03162049,0.141437828,0.000135522,0.000245098,2122.311692,0.000677066
15,88,0.199175291,0.005174183,0.001636308,0.00214375,0.225306087,1.077000515,0.000145952,2.01E-05,0.00337,2.155909722,0.015528784,0.114740966,2.52E-05,9.371539745,182.1283874,25.88823134
15,88,0.504381109,0.008074617,0.002618654,0.00343125,0.111444283,0.850823897,0.000368929,3.03E-05,0.00818965,3.364423611,0.041148502,0.174137759,9.50E-05,5.932175647,167.3024595,16.38722554
15,88,0.794846927,0.008234863,0.002830525,0.00343125,0.636645339,0.942725232,0.000312212,3.30E-05,0.0079587,3.431192708,0.046360594,0.186069552,0.000131571,7.001488686,196.1605168,19.34112897
15,88,0.089618618,0.005205496,0.001620607,0.0011,0.001797646,1.004897798,0.000145143,1.90E-05,0.003175,2.168956597,0.016334049,0.086131621,3.80E-05,6.878447157,185.4495889,19.00123524
15,88,0.080113164,0.007924617,0.003001217,0.00116875,0.000222835,0.857294967,0.000421816,3.30E-05,0.00574985,3.301923611,0.044162098,0.167019483,0.000103838,3.263555431,149.7628445,9.015346496
15,89,0.859814073,0.009429742,0.002796511,0.0031125,0.859325638,0.888027286,0.00034964,3.21E-05,0.0101663,3.929059028,0.046597339,0.179957759,0.000110564,7.229557627,178.7909192,19.97115367
15,89,0.1804914,0.006974896,0.001297551,0.00115,0.242621835,1.022273083,7.59E-05,1.63E-05,0.00659785,2.906206597,0.014700071,0.076129828,2.50E-05,8.130279294,163.3896352,22.45933507
15,89,0.139478855,0.004988083,0.001158478,0.001625,0.163816669,1.031117283,0.0001,1.50E-05,0.00423,2.078368056,0.014428578,0.078700172,2.01E-05,9.131661941,197.788813,25.22558547
15,89,0.955356436,0.008321529,0.002657505,0.00385625,1.515789173,0.889807275,0.000326051,3.03E-05,0.00935535,3.467303819,0.04485498,0.185103517,0.000120394,6.766439608,171.0401158,18.69182212
15,89,0.216120491,0.004176913,0.001028975,0.00176875,1.441521071,1.053421442,0.000102,1.36E-05,0.00363,1.740380208,0.013458104,0.069979069,2.04E-05,9.294609157,126.1915866,25.6757159
15,89,0.656448145,0.008259879,0.00269851,0.00250625,0.540906567,0.881089764,0.000385581,3.09E-05,0.00834125,3.441616319,0.046201304,0.179313138,0.000128455,6.498173686,221.8230428,17.95075604
15,90,0.551357545,0.007342304,0.002660537,0.002375,0.379885031,0.925495226,0.000351211,2.94E-05,0.0072461,3.059293403,0.041887459,0.160616448,0.000106434,6.740394216,145.526879,18.61987352
15,90,0.099944,0.002967146,0.000881515,0.0011,0.063132087,0.99350415,7.72E-05,1.06E-05,0.00216,1.236310764,0.011826276,0.064011069,1.43E-05,7.662492118,100.3199479,21.1671053
15,90,0.094056727,0.012750338,0.002345605,0.00070625,1.137210197,0.886441902,0.000350829,2.64E-05,0.00265,5.312640625,0.011762388,0.067723207,1.91E-05,6.903066275,121.9220498,19.06924385
15,90,0.556053691,0.000373333,6.07E-05,0.00254375,0.01282485,0.69183517,5.03E-06,1.04E-06,0.0078166,0.155555556,0.048682841,0.196980448,0.000136701,1.470362824,175.3130863,4.061775756
15,91,0.696522818,0.096857288,0.015326813,0.0030375,7.544495992,1.195763903,0.002338286,0.000227454,0.02029855,40.35720313,0.048468294,0.181948034,0.000117368,13.45057684,583.898687,37.15628962
15,91,0.070109527,0.096857288,0.015326813,0.00038875,7.544495992,1.195763903,0.002338286,0.000227454,0.00113,40.35720313,0.004071898,0.034051241,9.21E-06,13.45057684,3.764599016,37.15628962
15,91,2.617422109,0.001969425,0.000487377,0.041247313,0.116425976,1.018165675,3.00E-05,6.27E-06,0.0957779,0.82059375,0.207699112,0.678400207,0.000912528,7.338848451,53.19756514,20.27306202
15,91,2.617422109,0.001969425,0.000487377,0.041247313,0.116425976,1.018165675,3.00E-05,6.27E-06,0.0957779,0.82059375,0.207699112,0.678400207,0.000912528,7.338848451,2123.146468,20.27306202
15,91,0.089435327,0.015298033,0.002500454,0.00075,0.457358181,0.857520641,0.000287872,2.63E-05,0.002365,6.374180556,0.007900037,0.057754379,4.50E-06,5.095824608,53.19756514,14.07686356
15,91,0.089435327,0.003463821,0.000486358,0.00075,0.027948764,1.297656798,4.39E-05,9.39E-06,0.002365,1.443258681,0.007900037,0.057754379,4.50E-06,6.889226314,2123.146468,19.03101192
15,91,0.580405345,0.010270292,0.002340246,0.00264375,0.537706189,0.904599293,0.000275971,2.79E-05,0.02809175,4.279288194,0.046677506,0.173416828,0.000114032,6.484471471,181.2702142,17.91290461
15,91,0.069793418,0.003004742,0.000617491,0.0008625,0.077219677,0.98255029,3.04E-05,7.31E-06,0.00161,1.251975694,0.008592786,0.214981345,1.35E-05,4.631335255,69.88058193,12.7937438
15,91,0.559138891,0.003004742,0.000617491,0.0021625,0.077219677,0.98255029,3.04E-05,7.31E-06,0.0128015,1.251975694,0.048951284,0.170789414,0.00012719,4.631335255,141.1003286,12.7937438
15,91,0.089604836,0.109579667,0.015942108,0.00101875,7.634462748,1.199829452,0.002184726,0.000226477,0.00402,45.65819444,0.009398559,0.056228103,4.62E-06,13.02002214,181.8056355,35.96691198
15,91,0.089604836,0.109579667,0.015942108,0.00101875,7.634462748,1.199829452,0.002184726,0.000226477,0.00402,45.65819444,0.009398559,0.056228103,4.62E-06,13.02002214,2070.414391,35.96691198
15,91,2.559490109,0.106302004,0.017586728,0.041657812,8.686004063,1.346746502,0.002669361,0.000252434,0.11572,44.29250174,0.2151672,0.671586483,0.000921304,15.35437302,181.8056355,42.41539508
15,91,2.559490109,0.106302004,0.017586728,0.041657812,8.686004063,1.346746502,0.002669361,0.000252434,0.11572,44.29250174,0.2151672,0.671586483,0.000921304,15.35437302,2070.414391,42.41539508
15,91,3.156797673,0.002436675,0.000499629,0.052482938,0.769975496,1.007136203,4.57E-05,6.50E-06,0.1060797,1.01528125,0.243796531,0.759734897,0.001122668,7.303603314,56.3906355,20.17569976
15,91,3.156797673,0.002436675,0.000499629,0.052482938,0.769975496,1.007136203,4.57E-05,6.50E-06,0.1060797,1.01528125,0.243796531,0.759734897,0.001122668,7.303603314,1906.994974,20.17569976
15,91,0.155075891,0.009036171,0.002251367,0.00080625,0.43602574,0.921881663,0.000320079,2.79E-05,0.003215,3.765071181,0.008422055,0.057729897,6.73E-06,6.587250667,56.3906355,18.19682505
15,91,0.155075891,0.09142375,0.017482245,0.00080625,0.290500213,1.347347829,0.002010229,0.000241199,0.003215,38.09322917,0.008422055,0.057729897,6.73E-06,11.40339288,1906.994974,31.50108531
15,92,0.508330636,0.008366854,0.002230653,0.0023125,0.240790283,0.907095598,0.000314624,2.71E-05,0.00954225,3.486189236,0.048829631,0.174651552,0.000104494,6.631474627,132.6427866,18.31899068
15,92,0.559626,0.099522283,0.018238737,0.011744313,2.857773134,1.379216248,0.002408344,0.000243661,0.0309143,41.46761806,0.115732555,0.346085379,0.000400395,13.40927306,917.116588,37.04219077
15,92,0.4178082,0.009221613,0.00223897,0.00126875,0.630198449,0.866746337,0.000286281,2.66E-05,0.0084476,3.842338542,0.050996824,0.184749759,9.53E-05,6.352920255,125.4908715,17.54950347
15,92,0.961122855,0.093429913,0.018109278,0.016200938,1.294613425,1.387798517,0.002402657,0.00024408,0.0373112,38.92913021,0.113283196,0.326110172,0.000382582,12.44994055,22.74681673,34.39210096
15,92,0.602292364,0.007869733,0.002168297,0.00331875,0.706147984,0.904680449,0.000292182,2.66E-05,0.0117554,3.279055556,0.048807443,0.188260759,0.000111952,6.523668863,142.0978981,18.0211847
15,92,0.796255255,0.006335204,0.00191989,0.013858313,0.290441961,0.807301887,0.000305802,2.19E-05,0.0345171,2.639668403,0.107943786,0.324913828,0.000365025,5.023468902,800.3963057,13.87698592
15,93,0.626108945,0.075281875,0.014584528,0.0018625,1.268019496,1.28305138,0.001493706,0.00019473,0.00855045,31.36744792,0.045244165,0.17487369,0.000105473,9.83754549,137.8470368,27.17554003
15,93,0.373156836,0.089841667,0.01571053,0.00244375,3.417245409,1.324665601,0.001802017,0.000220001,0.006763,37.43402778,0.040221867,0.176307034,9.77E-05,12.53109335,133.3270252,34.61627998
15,93,0.837872109,0.007481658,0.002080687,0.011643187,0.900242228,0.8585833,0.000323549,2.51E-05,0.0333651,3.117357639,0.106902669,0.350547103,0.000339904,6.23724798,981.5520715,17.2299668
15,93,1.023583855,0.090990054,0.016938859,0.014730563,2.741401898,1.381184393,0.001971809,0.000229559,0.034967,37.91252257,0.106314851,0.336570241,0.00034519,12.30106714,962.0520657,33.98084845
15,93,0.592407345,0.006546646,0.001931711,0.00255,0.567783323,0.849563598,0.000250844,2.34E-05,0.00861075,2.727769097,0.045143239,0.173039379,0.000123399,5.965257137,124.5559047,16.47861088
15,93,1.004777855,0.006516875,0.001754972,0.016689,0.62575726,0.808100427,0.000252108,2.23E-05,0.03691155,2.715364583,0.102883963,0.328048276,0.000350945,5.638501451,947.3607933,15.57597086
15,94,0.529221018,0.078089063,0.014225232,0.00224375,2.654332724,1.295899459,0.001504953,0.00019466,0.00820405,32.53710938,0.038702976,0.175516069,7.64E-05,11.2143728,716.4420874,30.9789304
15,94,0.541471945,0.074646138,0.014159768,0.00221875,2.642582622,1.287698341,0.001305126,0.000196449,0.0082832,31.10255729,0.039219033,0.179794724,9.84E-05,10.94763302,113.8073958,30.24208016
15,94,0.9616408,0.006310775,0.00185652,0.013534875,0.379451551,0.858275534,0.000282803,2.33E-05,0.0362175,2.629489583,0.105031551,0.341938414,0.000310847,5.743116039,749.749835,15.86496143
15,94,0.991040745,0.06677475,0.013124923,0.013931375,1.424063236,1.31330063,0.001297446,0.000175376,0.0349512,27.8228125,0.101905835,0.325857138,0.000301066,9.922905118,849.1427085,27.4113401
15,94,0.4312162,0.006022638,0.002893403,0.00205,1.430732472,0.890335593,0.000413682,3.06E-05,0.0066554,2.509432292,0.039068284,0.176281379,9.46E-05,7.270575961,105.5453532,20.08446398
15,94,0.855417382,0.011606579,0.004040588,0.013685563,0.559509709,1.028067015,0.000553106,4.16E-05,0.0327808,4.836074653,0.106703224,0.35605831,0.000296226,9.951680314,952.2419615,27.4908296
17,84,0.866062491,0.011356679,0.00391301,0.00405625,1.699155748,1.065145448,0.000527238,4.10E-05,0.0052548,4.731949653,0.043189078,0.162615655,0.000113812,10.45807704,224.357872,28.88971558
17,84,0.355798873,0.006002275,0.00300726,0.00526875,1.134628701,0.884990675,0.000420526,3.24E-05,0.00806865,2.500947917,0.031302647,0.15669569,0.000106527,7.444386392,506.0736118,20.56460329
17,84,0.440655545,0.010963421,0.003602695,0.00438125,0.452971079,1.00823273,0.000432239,3.80E-05,0.00767495,4.568092014,0.02885478,0.153129069,0.000103064,9.386540922,454.3994629,25.92967105
17,84,0.775673236,0.00635755,0.002753644,0.00323125,0.866305795,0.842978894,0.000355764,2.90E-05,0.00508815,2.648979167,0.044756839,0.174547483,0.000128991,6.640866529,222.8365316,18.34493516
17,84,0.322375055,0.006824963,0.003359696,0.0044625,0.938937008,1.031906793,0.000489284,3.74E-05,0.00726045,2.843734375,0.028858598,0.117015724,0.000103943,8.617480078,489.9762247,23.80519359
17,84,0.670105055,0.006555925,0.003105021,0.00299375,0.797282063,0.898099897,0.000369773,3.10E-05,0.00645775,2.731635417,0.044487159,0.170788276,0.000104937,7.213976725,255.5369847,19.9281125
17,85,0.832767473,0.009820979,0.003427541,0.00319375,0.442050173,1.023839902,0.000442438,3.76E-05,0.005634,4.092074653,0.045957804,0.180528793,0.000149796,10.23604835,194.7949812,28.27637667
17,85,0.713456382,0.011033183,0.003702503,0.00323125,2.147955551,1.049992543,0.000484914,3.93E-05,0.00589585,4.597159722,0.043171135,0.166480207,0.000111251,10.73153998,259.9044152,29.64513807
17,85,0.328157745,0.011371804,0.004032479,0.003875,0.385858031,1.142483088,0.000648642,4.49E-05,0.00664545,4.738251736,0.028611461,0.134664552,8.20E-05,11.29545771,479.9433917,31.20292184
17,85,0.4668228,0.006544196,0.003031514,0.0044125,1.816549488,0.902675132,0.000411929,3.17E-05,0.00729275,2.726748264,0.028292576,0.136947517,0.000108387,7.587172196,404.5624725,20.95903922
17,85,0.342873891,0.007236175,0.003086646,0.0051125,1.077126669,0.914942902,0.000421567,3.29E-05,0.0070614,3.015072917,0.029652067,0.181712517,9.10E-05,7.346974294,418.4363564,20.2955091
17,85,0.9619054,0.007236175,0.003086646,0.00376875,1.077126669,0.914942902,0.000421567,3.29E-05,0.00784255,3.015072917,0.045417976,0.174629207,0.0001208,7.346974294,216.6667965,20.2955091
17,86,0.771889982,0.007517658,0.003137134,0.00389375,0.974055142,0.915266111,0.000444797,3.31E-05,0.00685325,3.132357639,0.046469571,0.179310172,0.000111329,6.950996294,239.6604082,19.20164722
17,86,0.771889982,0.007517658,0.003137134,0.00389375,0.974055142,0.915266111,0.000444797,3.31E-05,0.00685325,3.132357639,0.046469571,0.179310172,0.000111329,6.950996294,938.8790996,19.20164722
17,86,0.7728908,0.010146888,0.003386121,0.0038875,0.758234173,1.079041742,0.000423367,3.69E-05,0.00705655,4.227869792,0.049154957,0.17792269,0.000122945,9.757668373,239.6604082,26.95488501
17,86,0.7728908,0.005587854,0.00146458,0.0038875,0.284337945,0.694481276,0.000229232,1.89E-05,0.00705655,2.328272569,0.049154957,0.17792269,0.000122945,4.021907784,938.8790996,11.1102425
17,86,0.339343927,0.00594725,0.001531454,0.00318125,0.451181748,0.735439495,0.000238027,1.94E-05,0.0073002,2.478020833,0.027521106,0.124002345,7.75E-05,4.402942549,380.7502099,12.16282472
17,86,0.321323909,0.057110858,0.010344758,0.0018375,1.81773574,1.102332938,0.001064313,0.000143289,0.0085397,23.79619097,0.039250824,0.191142069,9.64E-05,6.922465333,144.9954415,19.12283241
17,86,0.470480655,0.051401121,0.009876731,0.0024375,0.906984047,1.054981041,0.000990346,0.000134,0.00822705,21.41713368,0.036836924,0.18662969,0.000104602,6.558143549,123.3821685,18.11641864
17,86,0.850525436,0.005646258,0.001597229,0.012681313,0.039852307,0.778441093,0.000236018,2.06E-05,0.0314315,2.352607639,0.098053692,0.334709759,0.000341528,4.557035647,1092.222116,12.58849626
17,86,0.573037855,0.005144992,0.00144694,0.00993,0.09771752,0.720829382,0.000199574,1.84E-05,0.03045085,2.143746528,0.102137998,0.368755483,0.0003678,4.041896549,1143.10043,11.16546008
17,87,0.2224532,0.045744658,0.008088555,0.0015125,1.777601646,1.103979464,0.000770204,0.000109857,0.00610065,19.06027431,0.042342306,0.172805517,7.31E-05,6.988405529,92.90862913,19.30498765
17,87,0.317791,0.005014417,0.001288203,0.00113125,0.470274906,0.67156364,0.000180988,1.64E-05,0.0063692,2.089340278,0.036536733,0.173041655,8.17E-05,4.103066588,98.2889476,11.33443809
17,87,0.728821691,0.045495029,0.010136796,0.01049125,8.35E-05,1.168816375,0.001001312,0.000137429,0.0277297,18.95626215,0.091813667,0.32915369,0.000268672,6.601820412,946.1830038,18.23707296
17,87,0.404311782,0.046292775,0.009298262,0.00209375,0.093195165,1.135992882,0.000920622,0.000122286,0.0081896,19.28865625,0.039271853,0.188220103,9.53E-05,6.690385,141.724654,18.48172652
17,87,0.358274636,0.146498675,0.023245877,0.008421,6.886376323,1.420316312,0.00223969,8.69E-05,0.0195224,61.04111458,0.095539894,0.345890586,0.000260236,13.20285865,766.3081746,36.47198521
17,87,0.460621673,0.038283821,0.007507033,0.0082,0.503052173,1.05638522,0.000787428,0.000101857,0.02227565,15.95159201,0.09379541,0.33987531,0.000272806,6.20979902,751.9384583,17.15414094
17,88,1.6075824,0.003950254,0.001052446,0.025519188,0.227063874,0.597294322,0.000145966,1.38E-05,0.05790815,1.645939236,0.128759284,0.282166069,0.000104079,3.060538333,15.10510857,8.454525783
17,88,0.550911073,0.004833821,0.001242668,0.0073385,0.262634835,0.698373419,0.000205209,1.71E-05,0.0219903,2.014092014,0.087555167,0.31895169,0.000261391,4.11632098,852.3401549,11.37105243
